Object Name,Bounding Box,Area,Overlap Area,Percentage
Bia_Truc_Bach,"(603, 182), (828, 495)",70425,0.0,0.0
Bia_Truc_Bach,"(601, 182), (827, 494)",70512,0.0,0.0
Bia_Truc_Bach,"(598, 182), (825, 495)",71051,0.0,0.0
Bia_Truc_Bach,"(595, 181), (823, 494)",71364,0.0,0.0
Bia_Truc_Bach,"(594, 181), (821, 494)",71051,0.0,0.0
Bia_Truc_Bach,"(593, 181), (822, 495)",71906,0.0,0.0
Bia_Truc_Bach,"(592, 181), (822, 495)",72220,0.0,0.0
Bia_Truc_Bach,"(592, 180), (822, 495)",72450,0.0,0.0
Bia_Truc_Bach,"(592, 180), (822, 495)",72450,0.0,0.0
Bia_Truc_Bach,"(591, 180), (822, 496)",72996,0.0,0.0
Bia_Truc_Bach,"(591, 180), (822, 497)",73227,0.0,0.0
Bia_Truc_Bach,"(590, 180), (824, 497)",74178,0.0,0.0
Bia_Truc_Bach,"(590, 181), (826, 499)",75048,0.0,0.0
Bia_Truc_Bach,"(590, 182), (828, 500)",75684,0.0,0.0
Bia_Truc_Bach,"(591, 183), (835, 500)",77348,0.0,0.0
Bia_Truc_Bach,"(594, 182), (850, 500)",81408,0.0,0.0
Bia_Truc_Bach,"(600, 180), (862, 501)",84102,0.0,0.0
Bia_Truc_Bach,"(610, 177), (869, 500)",83657,83600.6796875,99.93267710711596
Bia_Truc_Bach,"(608, 178), (872, 501)",85272,83600.6796875,98.04001276796603
Bia_Truc_Bach,"(617, 173), (889, 501)",89216,0.0,0.0
Bia_Truc_Bach,"(633, 169), (898, 497)",86920,0.0,0.0
Bia_Truc_Bach,"(646, 165), (911, 495)",87450,0.0,0.0
Bia_Truc_Bach,"(666, 164), (925, 491)",84693,0.0,0.0
Bia_Truc_Bach,"(680, 161), (934, 489)",83312,0.0,0.0
Bia_Truc_Bach,"(697, 161), (953, 485)",82944,0.0,0.0
Bia_Truc_Bach,"(712, 159), (959, 482)",79781,0.0,0.0
Bia_Truc_Bach,"(728, 160), (972, 482)",78568,0.0,0.0
Bia_Truc_Bach,"(742, 161), (987, 485)",79380,0.0,0.0
Bia_Truc_Bach,"(753, 161), (992, 487)",77914,0.0,0.0
Bia_Truc_Bach,"(762, 161), (995, 488)",76191,0.0,0.0
Bia_Truc_Bach,"(770, 161), (1003, 489)",76424,0.0,0.0
Bia_Truc_Bach,"(780, 163), (1015, 490)",76845,0.0,0.0
Bia_Truc_Bach,"(787, 165), (1021, 491)",76284,0.0,0.0
Bia_Truc_Bach,"(794, 166), (1023, 492)",74654,0.0,0.0
Bia_Truc_Bach,"(798, 165), (1028, 493)",75440,74342.8046875,98.54560536519088
Bia_Truc_Bach,"(800, 167), (1028, 493)",74328,74342.8046875,100.01991804905283
Bia_Truc_Bach,"(805, 166), (1033, 494)",74784,74337.09375,99.4024039232991
Bia_Truc_Bach,"(805, 167), (1035, 494)",75210,74337.09375,98.83937475069806
Bia_Truc_Bach,"(810, 165), (1043, 495)",76890,0.0,0.0
Bia_Truc_Bach,"(818, 166), (1052, 496)",77220,76896.78125,99.5814313001813
Bia_Truc_Bach,"(818, 168), (1053, 497)",77315,76896.78125,99.45907165491819
Bia_Truc_Bach,"(824, 168), (1054, 497)",75670,75583.640625,99.88587369499142
Bia_Truc_Bach,"(824, 167), (1054, 497)",75900,75583.640625,99.58318922924902
Bia_Truc_Bach,"(828, 168), (1056, 497)",75012,74847.0,99.78003519436889
Bia_Truc_Bach,"(828, 168), (1056, 497)",75012,74847.0,99.78003519436889
Bia_Truc_Bach,"(831, 168), (1059, 498)",75240,0.0,0.0
Bia_Truc_Bach,"(834, 168), (1063, 498)",75570,0.0,0.0
Bia_Truc_Bach,"(837, 167), (1068, 499)",76692,0.0,0.0
Bia_Truc_Bach,"(847, 165), (1076, 494)",75341,0.0,0.0
Bia_Truc_Bach,"(851, 164), (1081, 494)",75900,0.0,0.0
Bia_Truc_Bach,"(854, 164), (1085, 493)",75999,0.0,0.0
Bia_Truc_Bach,"(858, 163), (1090, 492)",76328,0.0,0.0
Bia_Truc_Bach,"(861, 160), (1093, 490)",76560,0.0,0.0
Bia_Truc_Bach,"(863, 157), (1097, 487)",77220,0.0,0.0
Bia_Truc_Bach,"(866, 154), (1102, 485)",78116,0.0,0.0
Bia_Truc_Bach,"(868, 151), (1106, 484)",79254,0.0,0.0
Bia_Truc_Bach,"(870, 149), (1111, 477)",79048,0.0,0.0
Bia_Truc_Bach,"(871, 143), (1115, 474)",80764,0.0,0.0
Bia_Truc_Bach,"(873, 137), (1116, 468)",80433,0.0,0.0
Bia_Truc_Bach,"(874, 135), (1116, 465)",79860,0.0,0.0
Bia_Truc_Bach,"(877, 134), (1117, 463)",78960,0.0,0.0
Bia_Truc_Bach,"(878, 132), (1118, 461)",78960,0.0,0.0
Bia_Truc_Bach,"(878, 128), (1119, 459)",79771,0.0,0.0
Bia_Truc_Bach,"(877, 125), (1119, 458)",80586,0.0,0.0
Bia_Truc_Bach,"(878, 122), (1120, 456)",80828,0.0,0.0
Bia_Truc_Bach,"(880, 119), (1122, 450)",80102,0.0,0.0
Bia_Truc_Bach,"(880, 116), (1122, 448)",80344,0.0,0.0
Bia_Truc_Bach,"(881, 113), (1122, 445)",80012,0.0,0.0
Bia_Truc_Bach,"(881, 110), (1122, 442)",80012,0.0,0.0
Bia_Truc_Bach,"(881, 108), (1122, 439)",79771,79068.796875,99.11972631031327
Bia_Truc_Bach,"(881, 109), (1122, 438)",79289,79068.796875,99.72227783803554
Bia_Truc_Bach,"(882, 107), (1123, 438)",79771,79095.4921875,99.15319124431184
Bia_Truc_Bach,"(882, 108), (1122, 436)",78720,79095.4921875,100.47699718940548
Bia_Truc_Bach,"(882, 105), (1122, 435)",79200,0.0,0.0
Bia_Truc_Bach,"(882, 103), (1122, 433)",79200,0.0,0.0
Bia_Truc_Bach,"(882, 102), (1123, 432)",79530,0.0,0.0
Bia_Truc_Bach,"(881, 101), (1123, 430)",79618,0.0,0.0
Bia_Truc_Bach,"(882, 97), (1124, 429)",80344,0.0,0.0
Bia_Truc_Bach,"(881, 96), (1125, 427)",80764,0.0,0.0
Bia_Truc_Bach,"(881, 94), (1125, 427)",81252,0.0,0.0
Bia_Truc_Bach,"(881, 94), (1125, 426)",81008,0.0,0.0
Bia_Truc_Bach,"(880, 93), (1124, 426)",81252,0.0,0.0
Bia_Truc_Bach,"(879, 93), (1122, 426)",80919,0.0,0.0
Bia_Truc_Bach,"(875, 94), (1119, 429)",81740,0.0,0.0
